,dataset,recommended_clf
218,1523_vertebra-column,logistic_regression
219,41082_USPS,kneighbors
220,979_waveform-5000,svm
221,913_fri_c2_1000_10,gradient_boosting
222,830_fri_c2_250_10,random_forest
223,346_aids,logistic_regression
224,1559_breast-tissue,gaussian_nb
225,733_machine_cpu,gaussian_nb
226,719_veteran,linear_discriminant
227,43_haberman,random_forest
228,40677_led24,logistic_regression
229,909_chscase_census2,svm
230,726_fri_c2_100_5,gaussian_nb
231,682_sleuth_ex2016,logistic_regression
232,978_mfeat-factors,linear_discriminant
233,1564_dbworld-subjects,gaussian_nb
234,818_diggle_table_a2,decision_tree
235,685_visualizing_livestock,kneighbors
236,1548_autoUniv-au4-2500,gradient_boosting
237,889_fri_c0_100_25,logistic_regression
238,50_tic-tac-toe,linear_discriminant
239,873_fri_c3_250_50,gradient_boosting
240,868_fri_c4_100_25,random_forest
241,964_pasture,gaussian_nb
242,1009_white-clover,random_forest
243,40680_mofn-3-7-10,linear_discriminant
244,782_rabe_266,decision_tree
245,795_disclosure_x_tampered,linear_discriminant
246,1511_wholesale-customers,random_forest
247,40994_climate-model-simulation-crashes,decision_tree
248,468_confidence,kneighbors
249,40678_led7,logistic_regression
250,1527_volcanoes-a1,decision_tree
251,1054_mc2,linear_discriminant
252,1556_acute-inflammations,linear_discriminant
253,40646_GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,gradient_boosting
254,983_cmc,gradient_boosting
255,312_scene,linear_discriminant
256,806_fri_c3_1000_50,gradient_boosting
257,829_fri_c1_100_5,random_forest
258,1516_robot-failures-lp1,gaussian_nb
259,879_fri_c2_500_25,gradient_boosting
260,949_arsenic-female-bladder,decision_tree
261,783_fri_c3_100_10,gradient_boosting
262,1004_synthetic_control,random_forest
263,44_spambase,random_forest
264,860_vinnie,linear_discriminant
265,922_fri_c2_100_50,random_forest
266,867_visualizing_livestock,gradient_boosting
267,1487_ozone-level-8hr,gaussian_nb
268,40669_corral,random_forest
269,746_fri_c1_250_25,gradient_boosting
270,339_pasture,random_forest
271,980_optdigits,kneighbors
272,1506_thoracic-surgery,decision_tree
273,1121_badges2,svm
274,1547_autoUniv-au1-1000,gradient_boosting
275,40700_cars1,random_forest
276,815_chscase_vine1,gradient_boosting
277,40713_dis,decision_tree
278,4538_GesturePhaseSegmentationProcessed,random_forest
279,970_analcatdata_authorship,linear_discriminant
280,1005_glass,random_forest
281,885_transplant,kneighbors
282,958_segment,logistic_regression
283,1510_wdbc,random_forest
284,40704_Titanic,gaussian_nb
285,713_vineyard,logistic_regression
286,799_fri_c0_1000_5,svm
287,40982_steel-plates-fault,gradient_boosting
288,716_fri_c3_100_50,gradient_boosting
289,936_fri_c3_500_10,random_forest
290,1479_hill-valley,logistic_regression
291,1021_page-blocks,random_forest
292,741_rmftsa_sleepdata,gradient_boosting
293,679_rmftsa_sleepdata,gradient_boosting
294,1056_mc1,decision_tree
295,772_quake,kneighbors
296,1465_breast-tissue,random_forest
297,988_fl2000,gradient_boosting
298,23499_breast-cancer-dropped-missing-attributes-values,random_forest
299,886_no2,gradient_boosting
300,40709_analcatdata_happiness,logistic_regression
301,1016_vowel,random_forest
302,1529_volcanoes-a3,gradient_boosting
303,942_chscase_health,random_forest
304,805_fri_c4_500_50,gradient_boosting
305,40670_dna,gradient_boosting
306,40984_segment,random_forest
307,863_fri_c4_250_10,random_forest
308,955_tae,random_forest
309,765_analcatdata_apnea2,linear_discriminant
310,851_tecator,logistic_regression
311,294_satellite_image,random_forest
312,900_chscase_census6,kneighbors
313,40682_thyroid-new,logistic_regression
314,965_zoo,linear_discriminant
315,896_fri_c3_500_25,gradient_boosting
316,945_kidney,gradient_boosting
317,747_servo,linear_discriminant
318,820_chatfield_4,logistic_regression
319,40497_thyroid-ann,decision_tree
320,1012_flags,gradient_boosting
321,884_fri_c0_500_5,svm
322,926_fri_c0_500_25,gradient_boosting
323,943_fri_c0_500_10,gradient_boosting
324,787_witmer_census_1980,logistic_regression
325,824_fri_c1_500_10,random_forest
326,694_diggle_table_a2,gradient_boosting
327,1497_wall-robot-navigation,decision_tree
328,1014_analcatdata_dmft,logistic_regression
329,962_mfeat-morphological,gaussian_nb
330,903_fri_c2_1000_25,gradient_boosting
331,850_fri_c0_100_50,logistic_regression
332,931_disclosure_z,linear_discriminant
333,60_waveform-5000,logistic_regression
334,1071_mw1,gaussian_nb
335,728_analcatdata_supreme,gradient_boosting
336,837_fri_c1_1000_50,gradient_boosting
337,841_stock,svm
338,892_sleuth_case1201,linear_discriminant
339,915_plasma_retinol,linear_discriminant
340,754_fri_c0_100_5,gaussian_nb
341,1549_autoUniv-au6-750,decision_tree
342,53_heart-statlog,gaussian_nb
343,718_fri_c4_1000_100,gradient_boosting
344,780_rabe_265,random_forest
345,1463_blogger,gradient_boosting
346,991_car,gradient_boosting
347,937_fri_c3_500_50,gradient_boosting
348,1554_autoUniv-au7-500,decision_tree
349,40663_calendarDOW,random_forest
350,1494_qsar-biodeg,logistic_regression
351,1552_autoUniv-au7-1100,random_forest
352,30_page-blocks,random_forest
353,469_analcatdata_dmft,logistic_regression
354,1555_autoUniv-au6-1000,decision_tree
355,1028_SWD,gaussian_nb
356,40687_solar-flare,gradient_boosting
357,479_analcatdata_cyyoung9302,logistic_regression
358,444_analcatdata_boxing2,gradient_boosting
359,40707_allbp,gradient_boosting
360,40702_solar-flare,gaussian_nb
361,59_ionosphere,gradient_boosting
362,730_fri_c1_250_5,random_forest
363,12_mfeat-factors,linear_discriminant
364,40691_wine-quality-red,gradient_boosting
365,855_fri_c4_500_10,random_forest
366,1495_qualitative-bankruptcy,gradient_boosting
367,745_auto_price,decision_tree
368,870_fri_c1_500_5,gradient_boosting
369,3_kr-vs-kp,decision_tree
370,720_abalone,gradient_boosting
371,869_fri_c2_500_10,gradient_boosting
372,40710_cleve,logistic_regression
373,41005_jungle_chess_2pcs_endgame_rat_rat,gradient_boosting
374,40705_tokyo1,random_forest
375,41004_jungle_chess_2pcs_endgame_lion_elephant,decision_tree
376,1535_volcanoes-b5,linear_discriminant
377,1467_climate-model-simulation-crashes,gaussian_nb
378,723_fri_c4_1000_25,gradient_boosting
379,847_wind,gradient_boosting
380,40665_clean1,linear_discriminant
381,1030_ERA,gaussian_nb
382,1455_acute-inflammations,svm
383,1464_blood-transfusion-service-center,gradient_boosting
384,874_rabe_131,gradient_boosting
385,857_bolts,random_forest
386,766_fri_c1_500_50,gradient_boosting
387,338_grub-damage,random_forest
388,907_chscase_census4,svm
389,826_sensory,gradient_boosting
390,1553_autoUniv-au7-700,gradient_boosting
