,dataset,recommended_clf
92,758_analcatdata_election2000,random_forest
93,714_fruitfly,decision_tree
94,1528_volcanoes-a2,gaussian_nb
95,814_chscase_vine2,random_forest
96,1499_seeds,linear_discriminant
97,838_fri_c4_500_25,gradient_boosting
98,736_visualizing_environmental,kneighbors
99,925_visualizing_galaxy,logistic_regression
100,875_analcatdata_chlamydia,gaussian_nb
101,987_collins,gaussian_nb
102,918_fri_c4_250_50,gradient_boosting
103,951_arsenic-male-lung,random_forest
104,1560_cardiotocography,gaussian_nb
105,724_analcatdata_vineyard,gradient_boosting
106,946_visualizing_ethanol,gradient_boosting
107,891_sleuth_case1202,linear_discriminant
108,41007_jungle_chess_2pcs_endgame_lion_lion,random_forest
109,737_space_ga,random_forest
110,740_fri_c3_1000_10,gradient_boosting
111,920_fri_c2_500_50,gradient_boosting
112,1557_abalone,gradient_boosting
113,895_chscase_geyser1,linear_discriminant
114,40_sonar,random_forest
115,750_pm10,random_forest
116,475_analcatdata_germangss,svm
117,336_SPECT,kneighbors
118,828_fri_c4_100_100,gradient_boosting
119,1020_mfeat-karhunen,kneighbors
120,1460_banana,svm
121,732_fri_c0_250_50,logistic_regression
122,764_analcatdata_apnea3,gradient_boosting
123,862_sleuth_ex2016,gaussian_nb
124,22_mfeat-zernike,kneighbors
125,906_chscase_census5,random_forest
126,1466_cardiotocography,gaussian_nb
127,774_disclosure_x_bias,linear_discriminant
128,40671_ecoli,linear_discriminant
129,717_rmftsa_ladata,logistic_regression
130,1520_robot-failures-lp5,gaussian_nb
131,1530_volcanoes-a4,linear_discriminant
132,40983_wilt,decision_tree
133,54_vehicle,linear_discriminant
134,1055_cm1_req,linear_discriminant
135,1489_phoneme,random_forest
136,775_fri_c2_100_25,random_forest
137,1061_ar4,gaussian_nb
138,834_fri_c4_250_100,gradient_boosting
139,817_diggle_table_a1,linear_discriminant
140,800_pyrim,linear_discriminant
141,938_sleuth_ex1221,random_forest
142,31_credit-g,gradient_boosting
143,788_triazines,gradient_boosting
144,40660_analcatdata_fraud,logistic_regression
145,1167_pc1_req,decision_tree
146,40690_threeOf9,gradient_boosting
147,298_coil2000,decision_tree
148,41000_jungle_chess_2pcs_endgame_panther_elephant,random_forest
149,40900_Satellite,gaussian_nb
150,1512_heart-long-beach,random_forest
151,866_fri_c2_1000_50,gradient_boosting
152,785_wind_correlations,decision_tree
153,1519_robot-failures-lp4,gaussian_nb
154,759_analcatdata_olympic2000,decision_tree
155,40474_thyroid-allbp,linear_discriminant
156,1496_ringnorm,gaussian_nb
157,927_hutsof99_child_witness,gaussian_nb
158,804_hutsof99_logis,gaussian_nb
159,971_mfeat-fourier,kneighbors
160,773_fri_c0_250_25,svm
161,1049_pc4,decision_tree
162,28_optdigits,kneighbors
163,446_prnn_crabs,linear_discriminant
164,763_fri_c0_250_10,gradient_boosting
165,1100_PopularKids,random_forest
166,463_backache,linear_discriminant
167,827_disclosure_x_noise,logistic_regression
168,761_cpu_act,gradient_boosting
169,748_analcatdata_wildcat,gaussian_nb
170,790_elusage,logistic_regression
171,762_fri_c2_100_10,random_forest
172,1490_planning-relax,linear_discriminant
173,459_analcatdata_asbestos,gaussian_nb
174,1498_sa-heart,gaussian_nb
175,36_segment,gradient_boosting
176,917_fri_c1_1000_25,gradient_boosting
177,997_balance-scale,svm
178,792_fri_c2_500_5,svm
179,40999_jungle_chess_2pcs_endgame_elephant_elephant,gradient_boosting
180,768_fri_c3_100_25,gradient_boosting
181,1508_user-knowledge,linear_discriminant
182,921_analcatdata_seropositive,random_forest
183,1600_SPECTF,gaussian_nb
184,845_fri_c0_1000_10,svm
185,801_chscase_funds,gaussian_nb
186,1073_jEdit_4.0_4.2,gradient_boosting
187,1473_fertility,random_forest
188,849_fri_c0_1000_25,gradient_boosting
189,974_hayes-roth,gradient_boosting
190,1025_analcatdata_germangss,gradient_boosting
191,859_analcatdata_gviolence,linear_discriminant
192,48_tae,random_forest
193,973_wine,random_forest
194,1462_banknote-authentication,kneighbors
195,789_fri_c1_100_10,gradient_boosting
196,377_synthetic_control,kneighbors
197,472_lupus,gradient_boosting
198,749_fri_c3_500_5,gradient_boosting
199,40496_LED-display-domain-7digit,linear_discriminant
200,769_fri_c1_250_50,gradient_boosting
201,793_fri_c3_250_10,random_forest
202,767_analcatdata_apnea1,linear_discriminant
203,731_baskball,logistic_regression
204,1115_teachingAssistant,gradient_boosting
205,812_fri_c1_100_25,gradient_boosting
206,4153_Smartphone-Based_Recognition_of_Human_Activities,random_forest
207,1006_lymph,gradient_boosting
208,908_chscase_census3,gradient_boosting
209,1507_twonorm,gaussian_nb
210,941_lowbwt,linear_discriminant
211,1066_kc1-binary,random_forest
212,40701_churn,gradient_boosting
213,742_fri_c4_500_100,gradient_boosting
214,1524_vertebra-column,logistic_regression
215,1504_steel-plates-fault,gradient_boosting
216,14_mfeat-fourier,kneighbors
217,807_kin8nm,svm
218,1523_vertebra-column,random_forest
219,41082_USPS,kneighbors
220,979_waveform-5000,svm
221,913_fri_c2_1000_10,gradient_boosting
222,830_fri_c2_250_10,random_forest
223,346_aids,logistic_regression
224,1559_breast-tissue,gaussian_nb
225,733_machine_cpu,gaussian_nb
226,719_veteran,gradient_boosting
227,43_haberman,decision_tree
228,40677_led24,linear_discriminant
229,909_chscase_census2,decision_tree
230,726_fri_c2_100_5,random_forest
231,682_sleuth_ex2016,logistic_regression
232,978_mfeat-factors,linear_discriminant
233,1564_dbworld-subjects,linear_discriminant
234,818_diggle_table_a2,gradient_boosting
235,685_visualizing_livestock,kneighbors
236,1548_autoUniv-au4-2500,gradient_boosting
237,889_fri_c0_100_25,decision_tree
238,50_tic-tac-toe,random_forest
239,873_fri_c3_250_50,gradient_boosting
240,868_fri_c4_100_25,gradient_boosting
241,964_pasture,kneighbors
242,1009_white-clover,random_forest
243,40680_mofn-3-7-10,linear_discriminant
244,782_rabe_266,kneighbors
245,795_disclosure_x_tampered,logistic_regression
246,1511_wholesale-customers,random_forest
247,40994_climate-model-simulation-crashes,linear_discriminant
248,468_confidence,kneighbors
249,40678_led7,linear_discriminant
250,1527_volcanoes-a1,random_forest
251,1054_mc2,gaussian_nb
252,1556_acute-inflammations,kneighbors
253,40646_GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,random_forest
254,983_cmc,gradient_boosting
255,312_scene,logistic_regression
256,806_fri_c3_1000_50,gradient_boosting
257,829_fri_c1_100_5,random_forest
258,1516_robot-failures-lp1,gaussian_nb
259,879_fri_c2_500_25,gradient_boosting
260,949_arsenic-female-bladder,decision_tree
261,783_fri_c3_100_10,gradient_boosting
262,1004_synthetic_control,linear_discriminant
263,44_spambase,random_forest
264,860_vinnie,kneighbors
265,922_fri_c2_100_50,gradient_boosting
266,867_visualizing_livestock,gradient_boosting
267,1487_ozone-level-8hr,gaussian_nb
268,40669_corral,decision_tree
269,746_fri_c1_250_25,gradient_boosting
270,339_pasture,gaussian_nb
271,980_optdigits,kneighbors
272,1506_thoracic-surgery,linear_discriminant
273,1121_badges2,random_forest
274,1547_autoUniv-au1-1000,gradient_boosting
275,40700_cars1,random_forest
276,815_chscase_vine1,decision_tree
277,40713_dis,decision_tree
278,4538_GesturePhaseSegmentationProcessed,random_forest
279,970_analcatdata_authorship,linear_discriminant
280,1005_glass,random_forest
281,885_transplant,linear_discriminant
282,958_segment,logistic_regression
283,1510_wdbc,random_forest
284,40704_Titanic,gaussian_nb
285,713_vineyard,kneighbors
286,799_fri_c0_1000_5,svm
287,40982_steel-plates-fault,gradient_boosting
288,716_fri_c3_100_50,gradient_boosting
289,936_fri_c3_500_10,random_forest
290,1479_hill-valley,logistic_regression
291,1021_page-blocks,random_forest
292,741_rmftsa_sleepdata,svm
293,679_rmftsa_sleepdata,random_forest
294,1056_mc1,gradient_boosting
295,772_quake,kneighbors
296,1465_breast-tissue,gradient_boosting
297,988_fl2000,random_forest
298,23499_breast-cancer-dropped-missing-attributes-values,random_forest
299,886_no2,random_forest
300,40709_analcatdata_happiness,kneighbors
301,1016_vowel,gradient_boosting
302,1529_volcanoes-a3,decision_tree
303,942_chscase_health,gaussian_nb
304,805_fri_c4_500_50,gradient_boosting
305,40670_dna,gradient_boosting
306,40984_segment,gradient_boosting
307,863_fri_c4_250_10,gradient_boosting
308,955_tae,random_forest
309,765_analcatdata_apnea2,linear_discriminant
310,851_tecator,logistic_regression
311,294_satellite_image,random_forest
312,900_chscase_census6,kneighbors
313,40682_thyroid-new,logistic_regression
314,965_zoo,svm
315,896_fri_c3_500_25,gradient_boosting
316,945_kidney,gradient_boosting
317,747_servo,logistic_regression
318,820_chatfield_4,logistic_regression
319,40497_thyroid-ann,gradient_boosting
320,1012_flags,logistic_regression
321,884_fri_c0_500_5,svm
322,926_fri_c0_500_25,gradient_boosting
323,943_fri_c0_500_10,random_forest
324,787_witmer_census_1980,gradient_boosting
325,824_fri_c1_500_10,gradient_boosting
326,694_diggle_table_a2,decision_tree
327,1497_wall-robot-navigation,decision_tree
328,1014_analcatdata_dmft,gaussian_nb
329,962_mfeat-morphological,logistic_regression
330,903_fri_c2_1000_25,gradient_boosting
331,850_fri_c0_100_50,random_forest
332,931_disclosure_z,gaussian_nb
333,60_waveform-5000,logistic_regression
334,1071_mw1,gaussian_nb
335,728_analcatdata_supreme,gradient_boosting
336,837_fri_c1_1000_50,gradient_boosting
337,841_stock,random_forest
338,892_sleuth_case1201,kneighbors
339,915_plasma_retinol,linear_discriminant
340,754_fri_c0_100_5,gaussian_nb
341,1549_autoUniv-au6-750,gradient_boosting
342,53_heart-statlog,random_forest
343,718_fri_c4_1000_100,gradient_boosting
344,780_rabe_265,random_forest
345,1463_blogger,decision_tree
346,991_car,gradient_boosting
347,937_fri_c3_500_50,gradient_boosting
348,1554_autoUniv-au7-500,decision_tree
349,40663_calendarDOW,linear_discriminant
350,1494_qsar-biodeg,gradient_boosting
351,1552_autoUniv-au7-1100,random_forest
352,30_page-blocks,random_forest
353,469_analcatdata_dmft,linear_discriminant
354,1555_autoUniv-au6-1000,decision_tree
355,1028_SWD,gaussian_nb
356,40687_solar-flare,logistic_regression
357,479_analcatdata_cyyoung9302,random_forest
358,444_analcatdata_boxing2,gradient_boosting
359,40707_allbp,decision_tree
360,40702_solar-flare,gaussian_nb
361,59_ionosphere,random_forest
362,730_fri_c1_250_5,random_forest
363,12_mfeat-factors,linear_discriminant
364,40691_wine-quality-red,decision_tree
365,855_fri_c4_500_10,gradient_boosting
366,1495_qualitative-bankruptcy,random_forest
367,745_auto_price,random_forest
368,870_fri_c1_500_5,random_forest
369,3_kr-vs-kp,decision_tree
370,720_abalone,gradient_boosting
371,869_fri_c2_500_10,gradient_boosting
372,40710_cleve,logistic_regression
373,41005_jungle_chess_2pcs_endgame_rat_rat,gradient_boosting
374,40705_tokyo1,random_forest
375,41004_jungle_chess_2pcs_endgame_lion_elephant,gradient_boosting
376,1535_volcanoes-b5,gaussian_nb
377,1467_climate-model-simulation-crashes,gaussian_nb
378,723_fri_c4_1000_25,gradient_boosting
379,847_wind,gradient_boosting
380,40665_clean1,linear_discriminant
381,1030_ERA,gaussian_nb
382,1455_acute-inflammations,kneighbors
383,1464_blood-transfusion-service-center,random_forest
384,874_rabe_131,decision_tree
385,857_bolts,random_forest
386,766_fri_c1_500_50,gradient_boosting
387,338_grub-damage,logistic_regression
388,907_chscase_census4,svm
389,826_sensory,random_forest
390,1553_autoUniv-au7-700,random_forest
