,dataset,recommended_clf
91,813_fri_c3_1000_5,random_forest
92,758_analcatdata_election2000,gradient_boosting
93,714_fruitfly,linear_discriminant
94,1528_volcanoes-a2,linear_discriminant
95,814_chscase_vine2,gradient_boosting
96,1499_seeds,linear_discriminant
97,838_fri_c4_500_25,gradient_boosting
98,736_visualizing_environmental,logistic_regression
99,925_visualizing_galaxy,logistic_regression
100,875_analcatdata_chlamydia,gaussian_nb
101,987_collins,random_forest
102,918_fri_c4_250_50,gradient_boosting
103,951_arsenic-male-lung,decision_tree
104,1560_cardiotocography,gaussian_nb
105,724_analcatdata_vineyard,gradient_boosting
106,946_visualizing_ethanol,gradient_boosting
107,891_sleuth_case1202,linear_discriminant
108,41007_jungle_chess_2pcs_endgame_lion_lion,random_forest
109,737_space_ga,linear_discriminant
110,740_fri_c3_1000_10,gradient_boosting
111,920_fri_c2_500_50,gradient_boosting
112,1557_abalone,gradient_boosting
113,895_chscase_geyser1,linear_discriminant
114,40_sonar,gradient_boosting
115,750_pm10,random_forest
116,475_analcatdata_germangss,logistic_regression
117,336_SPECT,gradient_boosting
118,828_fri_c4_100_100,decision_tree
119,1020_mfeat-karhunen,kneighbors
120,1460_banana,svm
121,732_fri_c0_250_50,gradient_boosting
122,764_analcatdata_apnea3,linear_discriminant
123,862_sleuth_ex2016,gaussian_nb
124,22_mfeat-zernike,kneighbors
125,906_chscase_census5,logistic_regression
126,1466_cardiotocography,random_forest
127,774_disclosure_x_bias,logistic_regression
128,40671_ecoli,linear_discriminant
129,717_rmftsa_ladata,logistic_regression
130,1520_robot-failures-lp5,random_forest
131,1530_volcanoes-a4,linear_discriminant
132,40983_wilt,decision_tree
133,54_vehicle,linear_discriminant
134,1055_cm1_req,random_forest
135,1489_phoneme,random_forest
136,775_fri_c2_100_25,gaussian_nb
137,1061_ar4,decision_tree
138,834_fri_c4_250_100,gradient_boosting
139,817_diggle_table_a1,logistic_regression
140,800_pyrim,gradient_boosting
141,938_sleuth_ex1221,decision_tree
142,31_credit-g,gaussian_nb
143,788_triazines,decision_tree
144,40660_analcatdata_fraud,linear_discriminant
145,1167_pc1_req,decision_tree
146,40690_threeOf9,gradient_boosting
147,298_coil2000,decision_tree
148,41000_jungle_chess_2pcs_endgame_panther_elephant,decision_tree
149,40900_Satellite,logistic_regression
150,1512_heart-long-beach,gaussian_nb
151,866_fri_c2_1000_50,gradient_boosting
152,785_wind_correlations,gaussian_nb
153,1519_robot-failures-lp4,gaussian_nb
154,759_analcatdata_olympic2000,gradient_boosting
155,40474_thyroid-allbp,linear_discriminant
156,1496_ringnorm,gaussian_nb
157,927_hutsof99_child_witness,decision_tree
158,804_hutsof99_logis,gaussian_nb
159,971_mfeat-fourier,kneighbors
160,773_fri_c0_250_25,random_forest
161,1049_pc4,decision_tree
162,28_optdigits,kneighbors
163,446_prnn_crabs,linear_discriminant
164,763_fri_c0_250_10,gradient_boosting
165,1100_PopularKids,random_forest
166,463_backache,linear_discriminant
167,827_disclosure_x_noise,logistic_regression
168,761_cpu_act,random_forest
169,748_analcatdata_wildcat,gaussian_nb
170,790_elusage,logistic_regression
171,762_fri_c2_100_10,decision_tree
172,1490_planning-relax,random_forest
173,459_analcatdata_asbestos,logistic_regression
174,1498_sa-heart,gaussian_nb
175,36_segment,gradient_boosting
176,917_fri_c1_1000_25,gradient_boosting
177,997_balance-scale,logistic_regression
178,792_fri_c2_500_5,random_forest
179,40999_jungle_chess_2pcs_endgame_elephant_elephant,random_forest
180,768_fri_c3_100_25,random_forest
181,1508_user-knowledge,gradient_boosting
182,921_analcatdata_seropositive,random_forest
183,1600_SPECTF,gaussian_nb
184,845_fri_c0_1000_10,gradient_boosting
185,801_chscase_funds,decision_tree
186,1073_jEdit_4.0_4.2,random_forest
187,1473_fertility,gradient_boosting
188,849_fri_c0_1000_25,gradient_boosting
189,974_hayes-roth,decision_tree
190,1025_analcatdata_germangss,gradient_boosting
191,859_analcatdata_gviolence,linear_discriminant
192,48_tae,decision_tree
193,973_wine,random_forest
194,1462_banknote-authentication,svm
195,789_fri_c1_100_10,gradient_boosting
196,377_synthetic_control,kneighbors
197,472_lupus,logistic_regression
198,749_fri_c3_500_5,gradient_boosting
199,40496_LED-display-domain-7digit,logistic_regression
200,769_fri_c1_250_50,gradient_boosting
201,793_fri_c3_250_10,gradient_boosting
202,767_analcatdata_apnea1,gradient_boosting
203,731_baskball,random_forest
204,1115_teachingAssistant,gradient_boosting
205,812_fri_c1_100_25,gradient_boosting
206,4153_Smartphone-Based_Recognition_of_Human_Activities,random_forest
207,1006_lymph,logistic_regression
208,908_chscase_census3,random_forest
209,1507_twonorm,linear_discriminant
210,941_lowbwt,logistic_regression
211,1066_kc1-binary,random_forest
212,40701_churn,gradient_boosting
213,742_fri_c4_500_100,gradient_boosting
214,1524_vertebra-column,logistic_regression
215,1504_steel-plates-fault,gradient_boosting
216,14_mfeat-fourier,kneighbors
217,807_kin8nm,svm
218,1523_vertebra-column,logistic_regression
219,41082_USPS,kneighbors
220,979_waveform-5000,svm
221,913_fri_c2_1000_10,gradient_boosting
222,830_fri_c2_250_10,random_forest
223,346_aids,logistic_regression
224,1559_breast-tissue,gaussian_nb
225,733_machine_cpu,gaussian_nb
226,719_veteran,gaussian_nb
227,43_haberman,linear_discriminant
228,40677_led24,linear_discriminant
229,909_chscase_census2,random_forest
230,726_fri_c2_100_5,gradient_boosting
231,682_sleuth_ex2016,linear_discriminant
232,978_mfeat-factors,linear_discriminant
233,1564_dbworld-subjects,gaussian_nb
234,818_diggle_table_a2,gradient_boosting
235,685_visualizing_livestock,gaussian_nb
236,1548_autoUniv-au4-2500,gradient_boosting
237,889_fri_c0_100_25,logistic_regression
238,50_tic-tac-toe,linear_discriminant
239,873_fri_c3_250_50,gradient_boosting
240,868_fri_c4_100_25,random_forest
241,964_pasture,gaussian_nb
242,1009_white-clover,logistic_regression
243,40680_mofn-3-7-10,logistic_regression
244,782_rabe_266,kneighbors
245,795_disclosure_x_tampered,gaussian_nb
246,1511_wholesale-customers,random_forest
247,40994_climate-model-simulation-crashes,linear_discriminant
248,468_confidence,random_forest
249,40678_led7,svm
250,1527_volcanoes-a1,decision_tree
251,1054_mc2,decision_tree
252,1556_acute-inflammations,kneighbors
253,40646_GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,gradient_boosting
254,983_cmc,gradient_boosting
255,312_scene,linear_discriminant
256,806_fri_c3_1000_50,gradient_boosting
257,829_fri_c1_100_5,random_forest
258,1516_robot-failures-lp1,gaussian_nb
259,879_fri_c2_500_25,gradient_boosting
260,949_arsenic-female-bladder,decision_tree
261,783_fri_c3_100_10,random_forest
262,1004_synthetic_control,kneighbors
263,44_spambase,random_forest
264,860_vinnie,gradient_boosting
265,922_fri_c2_100_50,random_forest
266,867_visualizing_livestock,gradient_boosting
267,1487_ozone-level-8hr,gaussian_nb
268,40669_corral,gradient_boosting
269,746_fri_c1_250_25,gradient_boosting
270,339_pasture,random_forest
271,980_optdigits,kneighbors
272,1506_thoracic-surgery,decision_tree
273,1121_badges2,random_forest
274,1547_autoUniv-au1-1000,gradient_boosting
275,40700_cars1,gradient_boosting
276,815_chscase_vine1,gradient_boosting
277,40713_dis,decision_tree
278,4538_GesturePhaseSegmentationProcessed,random_forest
279,970_analcatdata_authorship,linear_discriminant
280,1005_glass,gradient_boosting
281,885_transplant,random_forest
282,958_segment,logistic_regression
283,1510_wdbc,random_forest
284,40704_Titanic,gaussian_nb
285,713_vineyard,kneighbors
286,799_fri_c0_1000_5,svm
287,40982_steel-plates-fault,gradient_boosting
288,716_fri_c3_100_50,decision_tree
289,936_fri_c3_500_10,gradient_boosting
290,1479_hill-valley,logistic_regression
291,1021_page-blocks,random_forest
292,741_rmftsa_sleepdata,gradient_boosting
293,679_rmftsa_sleepdata,random_forest
294,1056_mc1,gradient_boosting
295,772_quake,decision_tree
296,1465_breast-tissue,gradient_boosting
297,988_fl2000,random_forest
298,23499_breast-cancer-dropped-missing-attributes-values,random_forest
299,886_no2,random_forest
300,40709_analcatdata_happiness,kneighbors
301,1016_vowel,random_forest
302,1529_volcanoes-a3,gaussian_nb
303,942_chscase_health,random_forest
304,805_fri_c4_500_50,gradient_boosting
305,40670_dna,gradient_boosting
306,40984_segment,random_forest
307,863_fri_c4_250_10,random_forest
308,955_tae,gradient_boosting
309,765_analcatdata_apnea2,linear_discriminant
310,851_tecator,logistic_regression
311,294_satellite_image,random_forest
312,900_chscase_census6,kneighbors
313,40682_thyroid-new,random_forest
314,965_zoo,decision_tree
315,896_fri_c3_500_25,gradient_boosting
316,945_kidney,gradient_boosting
317,747_servo,linear_discriminant
318,820_chatfield_4,random_forest
319,40497_thyroid-ann,gradient_boosting
320,1012_flags,logistic_regression
321,884_fri_c0_500_5,svm
322,926_fri_c0_500_25,gradient_boosting
323,943_fri_c0_500_10,gaussian_nb
324,787_witmer_census_1980,logistic_regression
325,824_fri_c1_500_10,gradient_boosting
326,694_diggle_table_a2,decision_tree
327,1497_wall-robot-navigation,gradient_boosting
328,1014_analcatdata_dmft,linear_discriminant
329,962_mfeat-morphological,gradient_boosting
330,903_fri_c2_1000_25,gradient_boosting
331,850_fri_c0_100_50,kneighbors
332,931_disclosure_z,logistic_regression
333,60_waveform-5000,svm
334,1071_mw1,gaussian_nb
335,728_analcatdata_supreme,decision_tree
336,837_fri_c1_1000_50,gradient_boosting
337,841_stock,svm
338,892_sleuth_case1201,linear_discriminant
339,915_plasma_retinol,linear_discriminant
340,754_fri_c0_100_5,svm
341,1549_autoUniv-au6-750,gradient_boosting
342,53_heart-statlog,logistic_regression
343,718_fri_c4_1000_100,gradient_boosting
344,780_rabe_265,decision_tree
345,1463_blogger,decision_tree
346,991_car,gradient_boosting
347,937_fri_c3_500_50,gradient_boosting
348,1554_autoUniv-au7-500,gradient_boosting
349,40663_calendarDOW,decision_tree
350,1494_qsar-biodeg,logistic_regression
351,1552_autoUniv-au7-1100,random_forest
352,30_page-blocks,random_forest
353,469_analcatdata_dmft,logistic_regression
354,1555_autoUniv-au6-1000,decision_tree
355,1028_SWD,gradient_boosting
356,40687_solar-flare,gradient_boosting
357,479_analcatdata_cyyoung9302,logistic_regression
358,444_analcatdata_boxing2,gaussian_nb
359,40707_allbp,gradient_boosting
360,40702_solar-flare,gaussian_nb
361,59_ionosphere,random_forest
362,730_fri_c1_250_5,random_forest
363,12_mfeat-factors,linear_discriminant
364,40691_wine-quality-red,gaussian_nb
365,855_fri_c4_500_10,random_forest
366,1495_qualitative-bankruptcy,random_forest
367,745_auto_price,random_forest
368,870_fri_c1_500_5,gradient_boosting
369,3_kr-vs-kp,decision_tree
370,720_abalone,gradient_boosting
371,869_fri_c2_500_10,gradient_boosting
372,40710_cleve,linear_discriminant
373,41005_jungle_chess_2pcs_endgame_rat_rat,decision_tree
374,40705_tokyo1,linear_discriminant
375,41004_jungle_chess_2pcs_endgame_lion_elephant,gradient_boosting
376,1535_volcanoes-b5,linear_discriminant
377,1467_climate-model-simulation-crashes,decision_tree
378,723_fri_c4_1000_25,gradient_boosting
379,847_wind,gradient_boosting
380,40665_clean1,decision_tree
381,1030_ERA,gaussian_nb
382,1455_acute-inflammations,kneighbors
383,1464_blood-transfusion-service-center,gradient_boosting
384,874_rabe_131,random_forest
385,857_bolts,kneighbors
386,766_fri_c1_500_50,gradient_boosting
387,338_grub-damage,linear_discriminant
388,907_chscase_census4,gradient_boosting
389,826_sensory,gradient_boosting
390,1553_autoUniv-au7-700,gradient_boosting
